mode,load,0_efficientnet_b5-32,1_mobilenet_v2-2,2_resnet18-2
mps-uncap,1.0,947.1070861090739,284.6212634462757,392.2400832164869
mig,1.0,520.3371880519516,498.04311021484904,943.4277248022709
