mode,load,0_efficientnet_b5-32,1_mobilenet_v2-2,2_resnet18-2
mps-uncap,1.0,33.77127647399902,6.13093376159668,3.935098648071289
mig,1.0,61.32340431213379,3.995180130004883,2.089977264404297
