mode,load,0_efficientnet_b7-16,1_mobilenet_v2-32,2_mobilenet_v3_small-2,3_resnet18-32
mps-uncap,1.0,0.000476837158203125,0.002384185791015625,0.0045299530029296875,0.000476837158203125
