mode,load,0_mobilenet_v3_large-16,1_mobilenet_v3_large-16,2_mobilenet_v3_large-16,3_mobilenet_v3_large-16
mig,0.1,6.72614574432372,7.844972610473615,6.813631057739259,13.676471710205073
mig,0.2,10.486822128295895,10.879716873168945,10.221302509307863,18.94998550415039
mig,0.3,12.898123264312757,14.892396926879876,14.929838180541992,24.281136989593495
mig,0.4,19.947929382324237,17.49054193496705,19.065685272216772,37.67338514327995
mig,0.6,27.258110046386715,33.76770019531249,42.37198352813721,50.674591064453224
mig,0.7,44.759404659271276,47.86630868911747,46.65388584136963,70.91204643249506
mig,0.8,68.9453077316284,63.63637685775757,84.96301651000977,93.15018415451044
mig,0.9,163.98799896240232,131.36329650878903,173.02656173706055,254.20005321502703
mig,1.0,881.4719200134277,555.8798265457153,265.8626699447631,1099.0744853019717
mig,0.5,25.873923301696742,26.286683082580566,24.822990894317627,38.44990730285645
