mode,load,0_mobilenet_v3_large-16,1_mobilenet_v3_large-16,2_mobilenet_v3_large-16,3_mobilenet_v3_large-16
mig,0.1,7.430911064147949,7.513761520385742,7.599592208862305,14.157295227050781
mig,0.2,7.516193389892578,7.689046859741211,7.52255916595459,14.144659042358398
mig,0.3,7.627010345458984,7.594919204711914,7.630443572998047,14.143633842468262
mig,0.4,7.411766052246094,7.477521896362305,7.511711120605469,14.143204689025879
mig,0.6,7.406711578369141,7.528543472290039,7.5080156326293945,14.20736312866211
mig,0.7,7.45391845703125,7.542729377746582,7.567739486694336,14.251470565795898
mig,0.8,7.465267181396484,7.579398155212403,7.588863372802734,14.239072799682617
mig,0.9,7.49812126159668,7.594823837280273,7.618188858032227,14.28985595703125
mig,1.0,7.523775100708008,7.621049880981445,7.632970809936523,14.296293258666992
mig,0.5,7.388114929199219,7.495617866516113,7.514476776123047,14.180421829223633
