mode,load,0_mobilenet_v3_large-16,1_mobilenet_v3_large-16,2_mobilenet_v3_large-16,3_mobilenet_v3_large-16
mig,0.1,0.051021575927734375,0.05364418029785156,0.05316734313964844,0.05817413330078125
mig,0.2,0.048160552978515625,0.04935264587402344,0.04982948303222656,0.0553131103515625
mig,0.3,0.04839897155761719,0.04839897155761719,0.05078315734863281,0.05221366882324219
mig,0.4,0.04696846008300781,0.04601478576660156,0.04673004150390625,0.05054473876953125
mig,0.6,2.4428367614746094,2.324819564819336,2.5731325149536133,6.166219711303711
mig,0.7,5.764484405517578,5.185246467590332,5.2947998046875,9.207487106323242
mig,0.8,9.427070617675781,8.532285690307617,8.98289680480957,15.912771224975586
mig,0.9,19.64426040649414,18.435001373291016,22.64404296875,47.92976379394531
mig,1.0,524.3840217590332,233.2773208618164,103.45876216888428,358.47628116607666
mig,0.5,0.04792213439941406,0.05221366882324219,0.055789947509765625,0.06031990051269531
