mode,load,0_efficientnet_b7-4,1_resnet34-2,2_vgg11-8
mps-uncap,0.8,20.903825759887695,3.408670425415039,3.4570693969726562
mps-uncap,0.9,29.18243408203125,3.469228744506836,3.6079883575439453
mps-uncap,1.0,24.998903274536133,3.4210681915283203,3.726959228515625
mps-uncap,0.5,20.86329460144043,3.4041404724121094,3.4210681915283203
mps-uncap,0.6,20.68638801574707,3.3588409423828125,3.4036636352539062
mps-uncap,0.7,20.97034454345703,3.4189224243164062,3.421306610107422
mps-uncap,0.1,21.36540412902832,4.041194915771484,3.509998321533203
mps-uncap,0.2,21.38805389404297,3.750324249267578,3.4363269805908203
mps-uncap,0.3,21.058082580566406,3.396749496459961,3.445148468017578
mps-uncap,0.4,21.03710174560547,3.3745765686035156,3.439188003540039
