mode,load,0_efficientnet_b7-4,1_resnet34-2,2_vgg11-8
mps-uncap,0.8,217.8117084503174,59.30112361907958,67.61191844940184
mps-uncap,0.9,371.7435550689697,246.1615085601806,1536.9467186927786
mps-uncap,1.0,1808.955221176147,3504.970700740814,6618.6952114105225
mps-uncap,0.5,84.33734893798828,19.947414398193313,19.04361486434936
mps-uncap,0.6,90.60144424438477,20.87760925292968,25.44303894042966
mps-uncap,0.7,156.41994237899783,33.556501865386885,76.57235145568842
mps-uncap,0.1,54.97635841369629,15.564444065093992,10.171496868133547
mps-uncap,0.2,56.03127479553217,18.290662765502926,10.596656799316406
mps-uncap,0.3,58.48697662353516,21.462955474853516,11.89515352249143
mps-uncap,0.4,55.643582344055204,21.213769912719727,14.92613554000855
