mode,load,0_efficientnet_b7-4,1_resnet34-2,2_vgg11-8
mps-uncap,0.8,183.24105262756356,51.02636337280272,62.63819694519041
mps-uncap,0.9,330.61163902282715,237.5766468048095,1532.7387452125538
mps-uncap,1.0,1767.253856658935,3497.0348477363586,6614.20485496521
mps-uncap,0.5,59.03733253479003,13.591802120208708,14.782269001007062
mps-uncap,0.6,62.256574630737305,15.269079208374016,21.114139556884762
mps-uncap,0.7,128.15772056579593,26.648204326629585,71.70870304107665
mps-uncap,0.1,28.99424076080322,7.485904693603515,5.01143217086792
mps-uncap,0.2,33.0982685089111,10.216121673583975,6.182885169982908
mps-uncap,0.3,33.23216438293458,14.262781143188501,7.389402389526359
mps-uncap,0.4,34.328014850616476,14.62697982788086,10.48566102981568
