mode,load,0_densenet169-8,1_densenet169-8
mig,0.1,0.05924701690673828,0.06008148193359375
mig,0.2,0.05614757537841797,0.05602836608886719
mig,0.3,0.051021575927734375,0.04756450653076172
mig,0.4,0.045299530029296875,0.057578086853027344
mig,0.5,0.05245208740234375,3.7462711334228516
mig,0.6,2.275705337524414,7.675766944885254
mig,0.7,4.762053489685059,15.509366989135742
mig,0.8,8.304357528686523,34.01637077331543
mig,0.9,9.21177864074707,515.8436298370361
mig,1.0,25.246381759643555,3977.5373935699463
