mode,load,0_densenet121-8,1_mobilenet_v3_small-8,2_vgg11-8
mps-uncap,0.8,88.78059148788451,26.29549503326417,30.760703086853013
mps-uncap,0.9,182.23421573638973,52.02560424804696,42.57698535919191
mps-uncap,1.0,572.4337792396545,271.24920845031744,248.4415769577026
mps-uncap,0.5,38.55447292327881,19.310934543609612,13.030977249145527
mps-uncap,0.6,45.91641426086433,19.388108253479007,15.787620544433517
mps-uncap,0.7,57.09157228469849,21.166491508483865,21.8423128128052
mps-uncap,0.1,29.881763458252,11.84281826019288,6.520068645477298
mps-uncap,0.2,32.11402893066405,16.039762496948168,7.363080978393555
mps-uncap,0.3,37.652404308319085,16.036365032196045,8.985028266906742
mps-uncap,0.4,39.88704919815062,19.789495468139613,9.863677024841305
