mode,load,0_densenet121-8,1_mobilenet_v3_small-8,2_vgg11-8
mps-uncap,0.8,116.62077903747559,39.06059265136719,51.37825012207031
mps-uncap,0.9,268.5694694519043,76.32732391357422,73.75526428222656
mps-uncap,1.0,648.4510898590088,313.1978511810303,302.89721488952637
mps-uncap,0.5,52.64425277709961,28.722286224365234,29.968976974487305
mps-uncap,0.6,81.50196075439453,34.63459014892578,27.218103408813477
mps-uncap,0.7,87.90421485900879,31.774282455444336,293.093204498291
mps-uncap,0.1,35.91585159301758,16.20650291442871,11.535406112670898
mps-uncap,0.2,38.611412048339844,23.717641830444336,11.438608169555664
mps-uncap,0.3,44.98481750488281,25.644779205322266,16.460180282592773
mps-uncap,0.4,58.251142501831055,29.1140079498291,14.943838119506836
