mode,load,0_densenet121-8,1_mobilenet_v3_small-8,2_vgg11-8
mps-uncap,0.8,7.135152816772461,2.3546218872070312,3.1654834747314453
mps-uncap,0.9,7.0896148681640625,2.360105514526367,3.1800270080566406
mps-uncap,1.0,7.146120071411133,2.3658275604248047,3.19671630859375
mps-uncap,0.5,7.126092910766602,2.320528030395508,3.162860870361328
mps-uncap,0.6,7.168292999267578,2.3505687713623047,3.168821334838867
mps-uncap,0.7,6.941556930541992,2.3539066314697266,3.1702518463134766
mps-uncap,0.1,7.248878479003906,2.4416446685791016,3.1824111938476562
mps-uncap,0.2,7.139444351196289,2.3763179779052734,3.1778812408447266
mps-uncap,0.3,6.966352462768555,2.428293228149414,3.164529800415039
mps-uncap,0.4,7.152080535888672,2.362489700317383,3.1609535217285156
