mode,load,0_densenet121-8,1_mobilenet_v3_small-8,2_vgg11-8
mps-uncap,0.8,43.202900886535645,13.621330261230472,16.356134414672866
mps-uncap,0.9,79.26535606384277,21.345758438110348,26.824474334716797
mps-uncap,1.0,428.3250570297241,129.45547103881836,165.78159332275388
mps-uncap,0.5,25.460052490234382,11.100482940673826,7.522153854370116
mps-uncap,0.6,27.10103988647461,11.536073684692381,9.033679962158207
mps-uncap,0.7,30.884504318237305,11.71727180480957,11.928319931030273
mps-uncap,0.1,19.368886947631836,7.233524322509766,3.7703514099121094
mps-uncap,0.2,20.562410354614258,9.900045394897463,4.739522933959961
mps-uncap,0.3,23.426103591918945,10.448002815246582,5.683016777038574
mps-uncap,0.4,24.383449554443363,11.518049240112306,6.304645538330082
