mode,load,0_densenet121-8,1_mobilenet_v3_small-8,2_vgg11-8
mps-uncap,0.8,21.904563903808594,5.6511878967285165,4.08163070678711
mps-uncap,0.9,22.800207138061523,6.142139434814453,4.225039482116699
mps-uncap,1.0,23.425745964050293,6.685113906860351,4.369020462036133
mps-uncap,0.5,17.16408729553223,5.9772491455078125,3.811168670654297
mps-uncap,0.6,18.724679946899414,5.965471267700195,3.8928985595703125
mps-uncap,0.7,20.99759578704834,5.699729919433594,4.015207290649414
mps-uncap,0.1,18.44930648803711,6.787109375,3.452777862548828
mps-uncap,0.2,18.802165985107422,6.672835350036621,3.5250186920166016
mps-uncap,0.3,18.247103691101078,6.655979156494141,3.6406993865966797
mps-uncap,0.4,18.11342239379883,6.4873456954956055,3.6847591400146484
