mode,load,0_densenet121-8,1_mobilenet_v3_small-8,2_vgg11-8
mps-uncap,0.8,0.011682510375976562,0.008821487426757812,0.009059906005859375
mps-uncap,0.9,0.011682510375976562,0.00858306884765625,0.008344650268554688
mps-uncap,1.0,0.012159347534179688,0.009059906005859375,0.009298324584960938
mps-uncap,0.5,0.012159347534179688,0.008821487426757812,0.008821487426757812
mps-uncap,0.6,0.011682510375976562,0.0095367431640625,0.008106231689453125
mps-uncap,0.7,0.011444091796875,0.009059906005859375,0.00858306884765625
mps-uncap,0.1,0.020503997802734375,0.011205673217773438,0.010251998901367188
mps-uncap,0.2,0.01239776611328125,0.011444091796875,0.010967254638671875
mps-uncap,0.3,0.012874603271484375,0.011444091796875,0.0095367431640625
mps-uncap,0.4,0.01239776611328125,0.010967254638671875,0.009775161743164062
