mode,load,0_densenet121-8,1_mobilenet_v3_small-8,2_vgg11-8
mps-uncap,0.8,23.16582441329956,7.058863639831543,4.501771926879882
mps-uncap,0.9,23.663830757141113,7.248716354370117,4.654650688171387
mps-uncap,1.0,24.102203845977783,7.45739221572876,4.698038101196289
mps-uncap,0.5,20.84365844726562,6.83761596679687,4.332237243652344
mps-uncap,0.6,21.506690979003906,6.93737030029297,4.418654441833496
mps-uncap,0.7,22.597060203552246,7.038235664367674,4.468226432800295
mps-uncap,0.1,19.494199752807617,7.212886810302734,4.004049301147461
mps-uncap,0.2,19.274616241455075,7.154159545898436,4.1509389877319345
mps-uncap,0.3,19.587116241455075,7.157466411590576,4.2170786857605
mps-uncap,0.4,19.574542045593258,7.015454769134521,4.271974563598633
