mode,load,0_densenet121-8,1_mobilenet_v3_small-8,2_vgg11-8
mps-uncap,0.8,20.415902137756348,5.5446624755859375,6.297826766967773
mps-uncap,0.9,28.072595596313477,7.503509521484375,9.577155113220215
mps-uncap,1.0,117.03264713287354,30.228734016418457,55.09495735168457
mps-uncap,0.5,14.45913314819336,5.777955055236816,3.627300262451172
mps-uncap,0.6,14.557123184204102,5.684614181518555,4.037618637084961
mps-uncap,0.7,15.577912330627441,5.437374114990234,4.891633987426758
mps-uncap,0.1,17.102956771850586,6.25300407409668,3.342151641845703
mps-uncap,0.2,16.7543888092041,6.206035614013672,3.3597946166992188
mps-uncap,0.3,16.645431518554688,6.21342658996582,3.3843517303466797
mps-uncap,0.4,16.553401947021484,6.222844123840332,3.4410953521728516
