mode,load,0_efficientnet_b6-2,1_mobilenet_v2-32,2_resnet34-32,3_squeezenet1_0-4
mps-uncap,1.0,0.007867813110351562,0.000476837158203125,0.0007152557373046875,0.000476837158203125
