mode,load,0_efficientnet_b6-4,1_inception_v3-4,2_vgg19-16
mps-uncap,0.8,374.5150566101074,170.55368423461914,144.2406177520752
mps-uncap,0.9,723.5097885131836,430.9110641479492,330.7523727416992
mps-uncap,1.0,1551.6607761383057,4466.363191604614,1736.5002632141113
mps-uncap,0.5,82.31568336486816,72.34477996826172,54.45742607116699
mps-uncap,0.6,187.22224235534668,118.46399307250977,73.25410842895508
mps-uncap,0.7,176.93567276000977,126.90949440002441,77.79097557067871
mps-uncap,0.1,53.679704666137695,19.625425338745117,28.622150421142578
mps-uncap,0.2,52.08897590637207,26.431798934936523,27.779102325439453
mps-uncap,0.3,54.05998229980469,39.54911231994629,47.58787155151367
mps-uncap,0.4,85.62994003295898,42.86313056945801,60.23550033569336
