mode,load,0_vgg11-32,1_squeezenet1_1-8,2_vgg19-8
mps-uncap,1.0,13.821601867675781,6.278038024902344,14.60719108581543
mig,1.0,23.63753318786621,3.1397342681884766,22.823810577392578
