mode,load,0_vgg11-32,1_squeezenet1_1-8,2_vgg19-8
mps-uncap,1.0,13.821601867675781,6.277799606323242,14.60719108581543
mig,1.0,23.63729476928711,3.139495849609375,22.823810577392578
