mode,load,0_vgg11-32,1_squeezenet1_1-8,2_vgg19-8
mps-uncap,1.0,17.198562622070312,17.424821853637695,19.396543502807617
mig,1.0,24.670004844665527,3.3462047576904297,23.39029312133789
