mode,load,0_vgg11-32,1_squeezenet1_1-8,2_vgg19-8
mps-uncap,1.0,17.91093349456787,18.53775978088379,22.294974327087406
mig,1.0,25.161266326904297,3.538846969604492,23.650646209716797
