mode,load,0_vgg11-32,1_squeezenet1_1-8,2_vgg19-8
mps-uncap,1.0,23.288488388061523,24.65963363647461,25.57063102722168
mig,1.0,28.22089195251465,11.803388595581055,30.155420303344727
