mode,load,0_vgg11-32,1_squeezenet1_1-8,2_vgg19-8
mps-uncap,1.0,23.288726806640625,24.65987205505371,25.57063102722168
mig,1.0,28.22113037109375,11.803388595581055,30.15589714050293
