mode,load,0_vgg11-32,1_squeezenet1_1-8,2_vgg19-8
mps-uncap,1.0,17.198681831359863,17.425060272216797,19.396662712097168
mig,1.0,24.670124053955078,3.3462047576904297,23.390531539916992
