mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-8,2_resnet101-4,3_resnet152-32
mps-uncap,1.0,0.0007152557373046875,0.0007152557373046875,0.0007152557373046875,0.0007152557373046875
