mode,load,0_squeezenet1_1-4,1_squeezenet1_1-8,2_vgg19-16
mps-uncap,0.8,10.75124740600586,10.425090789794922,15.666723251342773
mps-uncap,0.9,10.600090026855469,10.955810546875,15.419721603393555
mps-uncap,1.0,11.014461517333984,10.612010955810547,14.687538146972656
mps-uncap,0.5,10.171890258789062,9.905099868774414,13.16976547241211
mps-uncap,0.6,10.072708129882812,10.639429092407227,13.18812370300293
mps-uncap,0.7,10.302305221557617,10.686874389648438,13.458013534545898
mps-uncap,0.1,9.347200393676758,8.555412292480469,11.693239212036133
mps-uncap,0.2,8.786439895629883,9.492158889770508,12.3748779296875
mps-uncap,0.3,9.650945663452148,9.74583625793457,12.463569641113281
mps-uncap,0.4,9.915590286254883,9.691953659057617,12.64643669128418
