mode,load,0_squeezenet1_1-4,1_squeezenet1_1-8,2_vgg19-16
mps-uncap,0.8,9.931166172027588,9.828317165374756,13.322677612304688
mps-uncap,0.9,9.872531890869142,10.39130687713623,13.394474983215332
mps-uncap,1.0,10.376677513122559,10.067873001098631,13.48092794418335
mps-uncap,0.5,9.041252136230469,9.061379432678223,12.559094429016112
mps-uncap,0.6,9.08524513244629,9.646863937377924,12.83198356628418
mps-uncap,0.7,9.601736068725588,9.896337985992432,13.099846839904785
mps-uncap,0.1,7.518000602722167,8.134002685546875,11.566746234893799
mps-uncap,0.2,7.921271324157715,8.453392982482912,11.817541122436522
mps-uncap,0.3,8.44866275787354,8.582448959350584,11.999320983886719
mps-uncap,0.4,8.942258358001713,8.848583698272703,12.364518642425534
