mode,load,0_squeezenet1_1-4,1_squeezenet1_1-8,2_vgg19-16
mps-uncap,0.8,30.71701288223266,27.770638465881333,75.30483484268191
mps-uncap,0.9,68.09734344482428,88.97912025451657,160.01641750335693
mps-uncap,1.0,1451.4766025543215,197.84531116485567,1446.084756851195
mps-uncap,0.5,9.91702556610108,9.21618461608886,32.099275588989244
mps-uncap,0.6,11.251401901245119,17.033927440643243,36.59094095230102
mps-uncap,0.7,22.898824214935313,24.529676437377926,73.68440151214595
mps-uncap,0.1,2.351386547088622,2.5130367279052757,9.01535511016846
mps-uncap,0.2,3.0919575691223122,4.073100090026866,13.398475646972647
mps-uncap,0.3,6.859998703002934,5.650062561035147,18.11285972595214
mps-uncap,0.4,8.2325339317322,6.9645357131958,26.543953418731675
