mode,load,0_squeezenet1_1-4,1_squeezenet1_1-8,2_vgg19-16
mps-uncap,0.8,13.16003799438477,11.525154113769531,40.62433242797852
mps-uncap,0.9,26.740264892578125,34.04297828674318,87.46027946472168
mps-uncap,1.0,1222.0863342285159,68.79670619964602,1273.523831367493
mps-uncap,0.5,3.5275459289550795,3.325033187866213,14.088988304138185
mps-uncap,0.6,4.778885841369628,5.867648124694831,18.77055168151857
mps-uncap,0.7,7.768058776855472,9.018588066101074,32.93957710266113
mps-uncap,0.1,0.06747245788574219,0.06818771362304688,0.06914138793945312
mps-uncap,0.2,0.06794929504394531,0.0682353973388672,5.6175708770752
mps-uncap,0.3,1.4714717864990277,0.8932590484619146,8.090686798095703
mps-uncap,0.4,2.3190975189208984,2.1193504333496085,10.413718223571776
