mode,load,0_efficientnet_b6-32,1_resnet152-16,2_resnet18-8
mps-uncap,0.8,246.9317913055421,132.96480178833016,21.814537048339844
mps-uncap,0.9,372.8841781616211,253.54490280151364,56.331300735473626
mps-uncap,1.0,1056.0046434402466,737.3501062393188,172.47304916381836
mps-uncap,0.5,93.22185516357423,47.7978229522705,10.920071601867678
mps-uncap,0.6,111.50050163269043,54.28290367126465,12.23745346069336
mps-uncap,0.7,153.40352058410645,78.56547832489014,17.348432540893555
mps-uncap,0.1,45.08371353149414,28.625941276550307,3.723621368408203
mps-uncap,0.2,46.48957252502442,32.28156566619873,5.524921417236332
mps-uncap,0.3,68.16098690032958,40.20271301269531,7.241058349609378
mps-uncap,0.4,74.52545166015625,43.590545654296875,9.380912780761717
