mode,load,0_efficientnet_b6-32,1_resnet152-16,2_resnet18-8
mps-uncap,0.8,35.84575653076172,13.970613479614258,1.5745162963867188
mps-uncap,0.9,36.49711608886719,13.864517211914062,1.5935897827148438
mps-uncap,1.0,37.10770606994629,14.017105102539062,1.6055107116699219
mps-uncap,0.5,35.63094139099121,13.970136642456055,1.5819072723388672
mps-uncap,0.6,35.639286041259766,13.911962509155273,1.5840530395507812
mps-uncap,0.7,35.666704177856445,13.881921768188477,1.588582992553711
mps-uncap,0.1,35.80737113952637,14.029264450073242,1.619577407836914
mps-uncap,0.2,35.79235076904297,13.925790786743164,1.5938282012939453
mps-uncap,0.3,35.64906120300293,13.869285583496094,1.581430435180664
mps-uncap,0.4,35.790205001831055,13.940811157226562,1.5807151794433594
