mode,load,0_efficientnet_b6-32,1_resnet152-16,2_resnet18-8
mps-uncap,0.8,53.61981391906738,47.09439277648926,9.65900421142578
mps-uncap,0.9,53.291893005371094,49.047040939331055,10.848617553710936
mps-uncap,1.0,56.20622634887695,46.541428565979004,11.258506774902346
mps-uncap,0.5,48.88725280761719,42.51556396484374,8.066010475158695
mps-uncap,0.6,50.01473426818848,43.24913024902344,8.555650711059572
mps-uncap,0.7,52.208900451660156,44.298648834228516,9.482383728027346
mps-uncap,0.1,40.88730812072754,28.56235504150392,3.5802125930786133
mps-uncap,0.2,42.76180267333985,32.23497867584229,4.557251930236817
mps-uncap,0.3,45.59588432312012,39.11519050598144,5.947542190551759
mps-uncap,0.4,47.59025573730469,41.358232498168945,7.200527191162109
