mode,load,0_efficientnet_b6-32,1_resnet152-16,2_resnet18-8
mps-uncap,0.8,56.27918243408203,49.88360404968262,13.172626495361328
mps-uncap,0.9,55.254459381103516,51.06759071350098,15.307188034057617
mps-uncap,1.0,57.347774505615234,48.26498031616211,15.248775482177734
mps-uncap,0.5,53.96676063537598,45.8526611328125,13.609886169433594
mps-uncap,0.6,54.88133430480957,45.96447944641113,14.471769332885742
mps-uncap,0.7,56.2129020690918,46.71835899353027,14.469146728515625
mps-uncap,0.1,45.73559761047363,42.9379940032959,13.054609298706055
mps-uncap,0.2,47.495365142822266,43.604373931884766,14.775753021240234
mps-uncap,0.3,49.14069175720215,47.338247299194336,14.107465744018555
mps-uncap,0.4,52.04486846923828,45.82786560058594,12.884378433227539
