mode,load,0_efficientnet_b6-32,1_resnet152-16,2_resnet18-8
mps-uncap,0.8,677.4940490722656,231.49371147155762,53.420066833496094
mps-uncap,0.9,591.3949012756348,594.6323871612549,132.51900672912598
mps-uncap,1.0,1573.7872123718262,1071.5713500976562,293.074369430542
mps-uncap,0.5,130.7821273803711,121.2158203125,27.367115020751953
mps-uncap,0.6,208.88686180114746,111.46688461303711,31.168460845947266
mps-uncap,0.7,384.50145721435547,127.77900695800781,47.841548919677734
mps-uncap,0.1,69.86117362976074,7.733583450317383,8.224725723266602
mps-uncap,0.2,57.274580001831055,16.566753387451172,10.878801345825195
mps-uncap,0.3,100.67009925842285,47.11341857910156,23.35953712463379
mps-uncap,0.4,74.28383827209473,68.97926330566406,19.025325775146484
