mode,load,0_efficientnet_b6-32,1_resnet152-16,2_resnet18-8
mps-uncap,0.8,480.38874032983534,249.540650205501,790.7782470430626
mps-uncap,0.9,531.3404170150989,297.69715353170824,894.3216134433686
mps-uncap,1.0,579.8209878601451,329.9333425732544,1003.9575378976642
mps-uncap,0.5,295.4019559553069,167.82934081073327,489.7511203914713
mps-uncap,0.6,358.0290470494552,203.0429535745514,593.3794439522526
mps-uncap,0.7,433.22125548835885,223.29022665149833,694.1554482701508
mps-uncap,0.1,55.565847457313225,33.98286455583872,93.27729050489928
mps-uncap,0.2,114.46136028010106,62.33322933340845,209.26896500828792
mps-uncap,0.3,183.4126620974193,95.62106993166657,292.8039753742455
mps-uncap,0.4,240.30235388186765,134.2563793665101,394.14819247045654
