mode,load,0_densenet161-2,1_efficientnet_b5-4,2_resnet152-16
mps-uncap,0.8,22.996530532836914,18.78345489501953,25.73666572570801
mps-uncap,0.9,19.737520217895508,21.396207809448242,25.64244270324707
mps-uncap,1.0,22.36484289169312,18.855900764465332,25.508584976196293
mps-uncap,0.5,20.09400129318237,20.88854312896729,24.609577655792236
mps-uncap,0.6,20.213472843170166,21.159381866455078,25.026569366455075
mps-uncap,0.7,22.643423080444336,18.987882137298588,25.212132930755615
mps-uncap,0.1,30.989024639129635,28.716347217559804,31.125688552856445
mps-uncap,0.2,29.506330490112305,27.935838699340824,26.202125549316396
mps-uncap,0.3,23.82053375244141,26.993594169616703,24.793119430541992
mps-uncap,0.4,22.532901763916012,20.573477745056163,24.56094026565552
