mode,load,0_densenet161-2,1_efficientnet_b5-4,2_resnet152-16
mps-uncap,0.8,16.17288589477539,14.840841293334961,16.112089157104492
mps-uncap,0.9,16.110658645629883,15.672922134399414,16.249895095825195
mps-uncap,1.0,16.44301414489746,15.248775482177734,18.62478256225586
mps-uncap,0.5,16.148090362548828,14.83154296875,14.77956771850586
mps-uncap,0.6,16.396284103393555,15.106201171875,14.883756637573242
mps-uncap,0.7,16.2966251373291,15.100240707397461,15.245437622070312
mps-uncap,0.1,16.568899154663086,15.269756317138672,15.665769577026367
mps-uncap,0.2,16.36958122253418,15.086889266967773,15.761375427246094
mps-uncap,0.3,16.47329330444336,15.21444320678711,15.716552734375
mps-uncap,0.4,16.345977783203125,14.822959899902344,14.705419540405273
