mode,load,0_densenet161-2,1_efficientnet_b5-4,2_resnet152-16
mps-uncap,0.8,308.16953659057623,145.09219169616722,1272.9423761367802
mps-uncap,0.9,247.51570224761778,1188.5298442840576,5614.446473121643
mps-uncap,1.0,7115.143954753877,1209.952383041382,9569.828081130981
mps-uncap,0.5,57.251453399658125,54.389834403991706,81.47565364837646
mps-uncap,0.6,84.75931882858276,125.47804832458453,284.7423577308653
mps-uncap,0.7,121.74763679504409,108.93180131912237,144.2244076728821
mps-uncap,0.1,26.076309680938717,26.431851387023922,20.13998985290528
mps-uncap,0.2,27.76979446411133,26.658630371093764,23.56027603149411
mps-uncap,0.3,34.995193481445334,30.6829929351807,37.953236103057876
mps-uncap,0.4,48.08257102966305,32.23626613616945,47.234578132629416
