mode,load,0_densenet161-2,1_efficientnet_b5-4,2_resnet152-16
mps-uncap,0.8,63.72499465942383,33.12993049621582,302.4606704711914
mps-uncap,0.9,56.37049674987793,371.31428718566895,3944.504976272583
mps-uncap,1.0,4328.414559364319,784.1899394989014,4621.531248092651
mps-uncap,0.5,19.23513412475586,19.548416137695312,23.450851440429688
mps-uncap,0.6,25.105834007263184,25.862455368041992,32.059550285339355
mps-uncap,0.7,35.47406196594238,26.317715644836426,41.05651378631592
mps-uncap,0.1,24.95253086090088,25.065302848815918,23.95784854888916
mps-uncap,0.2,19.440174102783203,18.18227767944336,19.741058349609375
mps-uncap,0.3,19.37246322631836,17.87710189819336,19.28091049194336
mps-uncap,0.4,19.93417739868164,17.60244369506836,20.567893981933594
