mode,load,0_alexnet-32,1_efficientnet_b5-8,2_resnet50-32
mps-uncap,1.0,8.546628952026367,44.95145559310913,24.718904495239254
mig,1.0,6.616191864013672,28.01616191864014,47.17388153076171
