mode,load,0_alexnet-32,1_efficientnet_b5-8,2_resnet50-32
mps-uncap,1.0,5906.357690311997,200.0524175887534,1431.856600342701
mig,1.0,6615.845114073054,296.7332480731943,708.3865653112331
