mode,load,0_efficientnet_b7-32,1_mobilenet_v3_small-2,2_vgg19-16
mps-uncap,0.8,120.40514945983888,19.122648239135742,20.283555984497074
mps-uncap,0.9,121.65124416351318,21.489572525024414,21.102285385131836
mps-uncap,1.0,128.05533409118652,22.332429885864258,20.564603805541992
mps-uncap,0.5,97.16355800628662,12.323975563049316,16.78457260131836
mps-uncap,0.6,107.79118537902832,13.737058639526367,17.501163482666023
mps-uncap,0.7,119.20309066772461,17.59049892425537,19.016647338867184
mps-uncap,0.1,59.8808288574219,6.530237197875977,10.863184928894043
mps-uncap,0.2,66.17045402526855,8.14805030822754,11.12675666809082
mps-uncap,0.3,77.36759185791016,9.502267837524414,14.562606811523438
mps-uncap,0.4,82.80153274536134,9.750366210937502,15.664935111999512
