mode,load,0_efficientnet_b7-32,1_mobilenet_v3_small-2,2_vgg19-16
mps-uncap,0.8,482.71737098693893,151.91216707229557,112.63864994049058
mps-uncap,0.9,684.8418593406677,340.6626510620117,240.45920372009243
mps-uncap,1.0,1183.6798191070557,456.3971996307373,275.8267211914062
mps-uncap,0.5,112.61289119720453,21.809816360473633,36.57550811767577
mps-uncap,0.6,141.82679176330547,26.360015869140547,43.49235534667973
mps-uncap,0.7,279.7704935073852,48.95235061645498,78.9375877380371
mps-uncap,0.1,7.39995002746579,3.798375129699706,8.310425281524646
mps-uncap,0.2,46.79185152053868,6.555109024047839,13.071870803832983
mps-uncap,0.3,100.15265464782716,7.283267974853515,22.004532814025882
mps-uncap,0.4,76.93681001663198,11.419081687927246,29.46931838989245
