mode,load,0_efficientnet_b7-32,1_mobilenet_v3_small-2,2_vgg19-16
mps-uncap,0.8,48.99168014526367,2.3403167724609375,10.738372802734375
mps-uncap,0.9,48.36845397949219,2.3789405822753906,10.727167129516602
mps-uncap,1.0,49.651145935058594,2.368927001953125,10.764360427856445
mps-uncap,0.5,48.41423034667969,2.420186996459961,10.667800903320312
mps-uncap,0.6,48.302650451660156,2.3660659790039062,10.712862014770508
mps-uncap,0.7,48.45309257507324,2.336740493774414,10.679960250854492
mps-uncap,0.1,48.22206497192383,2.5119781494140625,10.70857048034668
mps-uncap,0.2,48.209190368652344,2.393484115600586,10.70713996887207
mps-uncap,0.3,48.1257438659668,2.3458003997802734,10.671854019165039
mps-uncap,0.4,48.3250617980957,2.3772716522216797,10.684967041015625
