mode,load,0_efficientnet_b7-32,1_mobilenet_v3_small-2,2_vgg19-16
mps-uncap,0.8,195.3752040863038,39.126801490783684,47.09529876708986
mps-uncap,0.9,507.0710897445679,154.62241172790527,122.67642021179198
mps-uncap,1.0,603.0454635620117,229.25114631652832,138.69502544403065
mps-uncap,0.5,47.53601551055908,4.5310258865356445,12.928676605224622
mps-uncap,0.6,73.0156421661377,8.106279373168947,17.024993896484382
mps-uncap,0.7,116.12200736999512,16.6800022125244,27.846574783325188
mps-uncap,0.1,0.07076263427734375,0.06961822509765625,0.072479248046875
mps-uncap,0.2,0.07259845733642578,0.06985664367675781,0.9362697601318359
mps-uncap,0.3,26.394987106323235,0.5661249160766606,7.697105407714844
mps-uncap,0.4,33.502364158630435,2.6254653930664067,8.802103996276857
