mode,load,0_densenet201-8,1_efficientnet_b6-2,2_mobilenet_v2-32
mps-uncap,0.8,126.97745323181154,218.48963499069208,410.14303207397467
mps-uncap,0.9,779.9817204475399,353.3065223693851,1828.643779754639
mps-uncap,1.0,3926.3178682327275,3447.3681449890137,8917.588233947754
mps-uncap,0.5,46.50688171386715,45.1779103279113,25.653381347656307
mps-uncap,0.6,82.27391242980966,82.0576214790345,38.304915428161614
mps-uncap,0.7,89.31228160858144,197.80950307845956,51.975030899047844
mps-uncap,0.1,19.753324985504154,30.36682844161988,9.537925720214824
mps-uncap,0.2,23.97530317306518,26.754546165466245,15.540015697479237
mps-uncap,0.3,45.20013332366945,27.236056327819814,20.931458473205566
mps-uncap,0.4,46.065137386321986,41.18297100067143,21.815681457519528
