mode,load,0_densenet201-8,1_efficientnet_b6-2,2_mobilenet_v2-32
mps-uncap,0.8,14.785289764404297,22.710323333740234,34.29412841796875
mps-uncap,0.9,232.8704595565796,96.67515754699707,257.6003074645996
mps-uncap,1.0,2659.0120792388916,1150.357961654663,4047.435522079468
mps-uncap,0.5,0.02574920654296875,0.024557113647460938,0.5848407745361328
mps-uncap,0.6,0.04208087921142578,2.679109573364258,4.1637420654296875
mps-uncap,0.7,2.3331642150878906,11.078715324401855,8.00180435180664
mps-uncap,0.1,0.041961669921875,0.04124641418457031,0.030755996704101562
mps-uncap,0.2,0.03266334533691406,0.03170967102050781,0.027179718017578125
mps-uncap,0.3,0.030994415283203125,0.027894973754882812,0.025510787963867188
mps-uncap,0.4,0.024318695068359375,0.025033950805664062,0.02193450927734375
