mode,load,0_densenet201-4,1_mobilenet_v2-4,2_mobilenet_v3_large-4
mps-uncap,0.8,62.89844512939453,12.29648590087891,13.94755840301514
mps-uncap,0.9,128.3329010009766,24.47071075439453,15.925860404968263
mps-uncap,1.0,616.304874420166,57.83309936523438,38.46588134765626
mps-uncap,0.5,31.269812583923347,7.2190284729003915,9.117913246154785
mps-uncap,0.6,35.18390655517579,7.440233230590822,8.133769035339355
mps-uncap,0.7,42.419338226318374,8.854389190673828,9.850788116455078
mps-uncap,0.1,30.171871185302734,8.330345153808594,10.460472106933594
mps-uncap,0.2,27.863621711730957,10.801386833190918,12.445306777954102
mps-uncap,0.3,26.74741744995118,10.105371475219727,12.041521072387695
mps-uncap,0.4,27.37748622894287,9.122419357299808,11.0321044921875
