mode,load,0_densenet201-4,1_mobilenet_v2-4,2_mobilenet_v3_large-4
mps-uncap,0.8,14.348745346069336,2.6137828826904297,2.5472640991210938
mps-uncap,0.9,33.2639217376709,5.847930908203125,3.671407699584961
mps-uncap,1.0,340.96217155456543,13.86713981628418,10.0555419921875
mps-uncap,0.5,0.15854835510253906,0.354766845703125,0.5593299865722656
mps-uncap,0.6,4.467606544494629,0.8814334869384766,0.8211135864257812
mps-uncap,0.7,7.236480712890625,1.589059829711914,1.5158653259277344
mps-uncap,0.1,0.06031990051269531,0.045299530029296875,0.04839897155761719
mps-uncap,0.2,0.05650520324707031,0.04649162292480469,0.046253204345703125
mps-uncap,0.3,0.051975250244140625,0.16736984252929688,0.05030632019042969
mps-uncap,0.4,0.055670738220214844,0.5791187286376953,0.3802776336669922
