mode,load,0_resnet18-4,1_squeezenet1_0-32,2_squeezenet1_0-8
mps-uncap,0.8,30.77130556106558,48.93593788146966,28.692483901977553
mps-uncap,0.9,68.72361183166504,93.11847686767574,62.365174293518045
mps-uncap,1.0,549.9040508270255,607.8693389892575,141.36213779449434
mps-uncap,0.5,11.998777389526333,21.730852127075202,12.529957294464127
mps-uncap,0.6,14.727716445922852,25.075750350952145,15.854427814483648
mps-uncap,0.7,21.175198554992683,36.597223281860316,17.922623157501214
mps-uncap,0.1,5.645818710327148,9.93819236755371,6.011533737182618
mps-uncap,0.2,7.063798904418956,13.703651428222663,6.975197792053226
mps-uncap,0.3,8.608217239379883,14.597210884094258,8.263664245605472
mps-uncap,0.4,10.21340847015381,16.97577953338623,9.860668182373056
