mode,load,0_resnet18-4,1_squeezenet1_0-32,2_squeezenet1_0-8
mps-uncap,0.8,7.460355758666992,10.364294052124023,7.22050666809082
mps-uncap,0.9,7.925271987915039,8.710145950317383,7.908344268798828
mps-uncap,1.0,8.441686630249023,9.307861328125,7.874250411987305
mps-uncap,0.5,7.268190383911133,7.674932479858398,7.334470748901367
mps-uncap,0.6,7.148981094360352,7.668256759643555,7.296562194824219
mps-uncap,0.7,7.380485534667969,8.095026016235352,7.189750671386719
mps-uncap,0.1,7.002353668212891,7.28607177734375,6.8531036376953125
mps-uncap,0.2,6.995677947998047,7.6618194580078125,6.950616836547852
mps-uncap,0.3,6.791830062866211,7.809162139892578,7.180690765380859
mps-uncap,0.4,7.091760635375977,8.645772933959961,7.309198379516602
