mode,load,0_resnet18-4,1_squeezenet1_0-32,2_squeezenet1_0-8
mps-uncap,0.8,9.891581535339355,19.800376892089844,9.803295135498047
mps-uncap,0.9,26.880407333374027,46.20008468627929,25.604963302612294
mps-uncap,1.0,431.3236474990844,444.8213577270508,71.41063213348389
mps-uncap,0.5,3.4729003906250004,6.430387496948242,3.0912160873413086
mps-uncap,0.6,4.4174194335937536,8.800077438354494,4.285120964050295
mps-uncap,0.7,6.507205963134766,12.56580352783203,5.9649229049682635
mps-uncap,0.1,0.06728172302246095,0.06890296936035156,0.06628036499023438
mps-uncap,0.2,0.3546714782714851,2.4097442626953125,0.06461143493652344
mps-uncap,0.3,1.8066406250000009,4.083585739135743,1.2469291687011719
mps-uncap,0.4,2.6174545288085946,5.13591766357422,2.2215604782104488
