mode,load,0_resnet18-4,1_squeezenet1_0-32,2_squeezenet1_0-8
mps-uncap,0.8,0.8187294006347656,4.631519317626953,0.8134841918945312
mps-uncap,0.9,4.461050033569336,11.561870574951172,4.830002784729004
mps-uncap,1.0,112.17308044433594,85.9832763671875,17.12667942047119
mps-uncap,0.5,0.044345855712890625,0.04482269287109375,0.04291534423828125
mps-uncap,0.6,0.04315376281738281,0.04649162292480469,0.041961669921875
mps-uncap,0.7,0.04935264587402344,2.0949840545654297,0.0438690185546875
mps-uncap,0.1,0.051021575927734375,0.05519390106201172,0.05125999450683594
mps-uncap,0.2,0.04673004150390625,0.04982948303222656,0.04601478576660156
mps-uncap,0.3,0.04696846008300781,0.048160552978515625,0.04458427429199219
mps-uncap,0.4,0.04553794860839844,0.04839897155761719,0.04649162292480469
