mode,load,0_resnet18-4,1_squeezenet1_0-32,2_squeezenet1_0-8
mps-uncap,0.8,14.188599586486816,26.923274993896474,14.14346694946289
mps-uncap,0.9,31.46462440490723,53.64251136779785,30.997204780578592
mps-uncap,1.0,436.67788505554194,452.79741287231445,76.43625736236572
mps-uncap,0.5,7.159566879272461,12.889862060546875,6.824135780334473
mps-uncap,0.6,8.313131332397461,15.335607528686527,8.495283126831055
mps-uncap,0.7,10.5708122253418,19.602727890014645,10.039043426513672
mps-uncap,0.1,3.6352634429931645,6.742119789123535,3.9215087890625
mps-uncap,0.2,4.793787002563478,8.370304107666021,4.604458808898926
mps-uncap,0.3,5.41229248046875,10.163497924804688,5.362415313720705
mps-uncap,0.4,6.200790405273439,11.439323425292969,6.0658931732177725
