mode,load,0_resnet18-4,1_squeezenet1_0-32,2_squeezenet1_0-8
mps-uncap,0.8,63.75432014465332,63.7664794921875,47.25456237792969
mps-uncap,0.9,93.57142448425293,161.55743598937988,88.24682235717773
mps-uncap,1.0,584.9027633666992,658.0343246459961,171.28753662109375
mps-uncap,0.5,17.423629760742188,34.02566909790039,15.938520431518555
mps-uncap,0.6,26.523351669311523,40.49038887023926,22.149324417114258
mps-uncap,0.7,30.264616012573242,51.604270935058594,27.498960494995117
mps-uncap,0.1,3.876924514770508,5.721092224121094,5.455732345581055
mps-uncap,0.2,8.455514907836914,15.308618545532227,6.916522979736328
mps-uncap,0.3,14.549016952514648,13.595342636108398,10.32257080078125
mps-uncap,0.4,10.844230651855469,19.290685653686523,12.139320373535156
