mode,load,0_resnet18-4,1_squeezenet1_0-32,2_squeezenet1_0-8
mps-uncap,0.8,68.71819496154785,71.24781608581543,52.67930030822754
mps-uncap,0.9,98.98781776428223,169.21138763427734,94.58374977111816
mps-uncap,1.0,588.8357162475586,666.008710861206,177.86216735839844
mps-uncap,0.5,22.044897079467773,40.75217247009277,17.99297332763672
mps-uncap,0.6,31.89682960510254,46.10490798950195,26.371002197265625
mps-uncap,0.7,34.66010093688965,59.31496620178223,32.82952308654785
mps-uncap,0.1,7.194757461547852,12.168645858764648,8.352518081665039
mps-uncap,0.2,11.142253875732422,21.1336612701416,11.334896087646484
mps-uncap,0.3,17.14801788330078,19.908905029296875,13.419866561889648
mps-uncap,0.4,14.154195785522461,25.440692901611328,14.839649200439453
