mode,load,0_vgg13-16,1_densenet161-2,2_efficientnet_b6-8
mps-uncap,1.0,11.368083953857422,58.034658432006836,71.29240036010742
mig,1.0,19.010567665100098,16.838383674621582,36.102867126464844
