mode,load,0_vgg13-16,1_densenet161-2,2_efficientnet_b6-8
mps-uncap,1.0,20.033836364746094,61.83576583862305,74.5096206665039
mig,1.0,26.468753814697266,29.423236846923828,49.817800521850586
