mode,load,0_vgg13-16,1_densenet161-2,2_efficientnet_b6-8
mps-uncap,1.0,1499.813932527839,36.83684275257708,117.73053355154619
mig,1.0,852.4375467845995,120.09443193156912,223.1109334018586
