mode,load,0_vgg13-16,1_densenet161-2,2_efficientnet_b6-8
mps-uncap,1.0,20.033597946166992,61.835527420043945,74.5093822479248
mig,1.0,26.468753814697266,29.422998428344727,49.817800521850586
