mode,load,0_densenet201-32,1_efficientnet_b6-32,2_mobilenet_v2-32,3_mobilenet_v3_small-16
mps-uncap,1.0,0.000476837158203125,0.008106231689453125,0.000476837158203125,0.0095367431640625
